timestamp,open,high,low,close
02-01-2015,0.6416,0.6523,0.6415,0.652
05-01-2015,0.6546,0.6574,0.6525,0.6554
06-01-2015,0.6554,0.6612,0.6544,0.6602
07-01-2015,0.6602,0.6639,0.6596,0.6617
08-01-2015,0.6617,0.6648,0.6612,0.6629
09-01-2015,0.6629,0.663,0.659,0.6596
12-01-2015,0.6581,0.6619,0.658,0.6591
13-01-2015,0.6591,0.6629,0.658,0.6592
14-01-2015,0.6592,0.66,0.6548,0.6562
15-01-2015,0.6562,0.6598,0.6548,0.6585
16-01-2015,0.6585,0.6628,0.6562,0.6596
19-01-2015,0.6605,0.6619,0.6586,0.6618
20-01-2015,0.6618,0.6638,0.6577,0.6599
21-01-2015,0.6598,0.6627,0.6586,0.6601
22-01-2015,0.6602,0.6676,0.6573,0.666
23-01-2015,0.666,0.6685,0.6637,0.6669
26-01-2015,0.6663,0.667,0.662,0.6628
27-01-2015,0.6628,0.6637,0.6568,0.6581
28-01-2015,0.6583,0.6606,0.6568,0.66
29-01-2015,0.66,0.6655,0.6593,0.6632
30-01-2015,0.6633,0.6668,0.6622,0.6642
02-02-2015,0.6624,0.6662,0.6624,0.6651
03-02-2015,0.6652,0.6667,0.6577,0.6599
04-02-2015,0.6601,0.6604,0.6554,0.6584
05-02-2015,0.6584,0.659,0.6515,0.6522
06-02-2015,0.6519,0.6571,0.6512,0.6559
09-02-2015,0.6561,0.6576,0.6548,0.6571
10-02-2015,0.6571,0.6577,0.6545,0.6553
11-02-2015,0.6553,0.657,0.6534,0.6559
12-02-2015,0.6559,0.6571,0.6485,0.6501
13-02-2015,0.6499,0.6503,0.6482,0.649
16-02-2015,0.6486,0.6517,0.6474,0.6508
17-02-2015,0.6509,0.6526,0.6491,0.6514
18-02-2015,0.6514,0.6516,0.6456,0.6475
19-02-2015,0.6475,0.649,0.6464,0.6484
20-02-2015,0.6484,0.6514,0.6476,0.6489
23-02-2015,0.6495,0.6519,0.6461,0.6468
24-02-2015,0.6468,0.6488,0.6459,0.647
25-02-2015,0.6471,0.6472,0.6434,0.6438
26-02-2015,0.6437,0.6493,0.6427,0.6488
27-02-2015,0.6487,0.6497,0.6465,0.6482
02-03-2015,0.648,0.6513,0.6479,0.6509
03-03-2015,0.6508,0.6516,0.6493,0.6508
04-03-2015,0.6508,0.6555,0.6503,0.6549
05-03-2015,0.6548,0.6571,0.6546,0.6554
06-03-2015,0.6553,0.6652,0.6553,0.6641
09-03-2015,0.6637,0.6643,0.6604,0.6612
10-03-2015,0.6611,0.6651,0.6611,0.6635
11-03-2015,0.6634,0.6713,0.6622,0.6691
12-03-2015,0.6694,0.6731,0.6656,0.6714
13-03-2015,0.6714,0.68,0.671,0.678
16-03-2015,0.6776,0.678,0.6731,0.6743
17-03-2015,0.6743,0.6788,0.6734,0.6779
18-03-2015,0.6779,0.6832,0.6611,0.6689
19-03-2015,0.669,0.6805,0.6661,0.6774
20-03-2015,0.6774,0.679,0.6669,0.6686
23-03-2015,0.6682,0.6735,0.6677,0.6678
24-03-2015,0.6678,0.6739,0.6674,0.6734
25-03-2015,0.6734,0.674,0.6686,0.6717
26-03-2015,0.6716,0.675,0.6669,0.6732
27-03-2015,0.6732,0.6755,0.67,0.6713
30-03-2015,0.671,0.6772,0.6709,0.675
31-03-2015,0.675,0.6776,0.67218,0.67412
01-04-2015,0.67408,0.67819,0.67218,0.67409
02-04-2015,0.67409,0.67634,0.67243,0.67384
03-04-2015,0.67382,0.67479,0.66892,0.67006
06-04-2015,0.66997,0.67238,0.66724,0.67135
07-04-2015,0.67145,0.67535,0.67004,0.67441
08-04-2015,0.67438,0.67469,0.66774,0.67193
09-04-2015,0.67194,0.6807,0.67159,0.67946
10-04-2015,0.67946,0.68524,0.67887,0.68389
13-04-2015,0.68261,0.68619,0.68088,0.68139
14-04-2015,0.68136,0.68442,0.67541,0.67656
15-04-2015,0.67657,0.6799,0.67306,0.67415
16-04-2015,0.67413,0.67481,0.6678,0.6695
17-04-2015,0.66954,0.66999,0.66415,0.66827
20-04-2015,0.66862,0.67145,0.66713,0.67084
21-04-2015,0.67083,0.67282,0.66765,0.66968
22-04-2015,0.66966,0.67025,0.66293,0.66487
23-04-2015,0.6648,0.66799,0.66333,0.66411
24-04-2015,0.66409,0.66518,0.65807,0.65825
27-04-2015,0.65894,0.66191,0.65522,0.65673
28-04-2015,0.65666,0.65885,0.65178,0.65195
29-04-2015,0.65196,0.6524,0.6453,0.64812
30-04-2015,0.64812,0.65317,0.64547,0.65151
01-05-2015,0.65152,0.66157,0.64949,0.66038
04-05-2015,0.65991,0.66258,0.65908,0.66151
05-05-2015,0.66148,0.66266,0.65718,0.65913
06-05-2015,0.65916,0.65996,0.6541,0.65608
07-05-2015,0.65611,0.65927,0.64732,0.64981
08-05-2015,0.64973,0.65096,0.64424,0.64845
11-05-2015,0.64765,0.64953,0.64049,0.64195
12-05-2015,0.64202,0.64271,0.63669,0.63825
13-05-2015,0.63823,0.63951,0.63437,0.63536
14-05-2015,0.63521,0.63577,0.6324,0.63389
15-05-2015,0.63389,0.63686,0.63266,0.63605
18-05-2015,0.63545,0.63942,0.63504,0.63865
19-05-2015,0.63865,0.64722,0.63815,0.64461
20-05-2015,0.64464,0.64621,0.64149,0.64351
21-05-2015,0.64351,0.64414,0.63701,0.63873
22-05-2015,0.63855,0.64679,0.63733,0.64594
25-05-2015,0.64573,0.64691,0.64486,0.6462
26-05-2015,0.64619,0.65122,0.64614,0.64959
27-05-2015,0.64958,0.65348,0.64777,0.65136
28-05-2015,0.65136,0.65523,0.64998,0.65265
29-05-2015,0.65264,0.65617,0.65176,0.65415
01-06-2015,0.65408,0.65898,0.65343,0.65778
02-06-2015,0.6578,0.65865,0.65075,0.6518
03-06-2015,0.65178,0.65557,0.65038,0.65233
04-06-2015,0.65238,0.65327,0.64757,0.65121
05-06-2015,0.65125,0.65794,0.65061,0.65497
08-06-2015,0.65492,0.65692,0.6509,0.65179
09-06-2015,0.65179,0.65496,0.64976,0.65014
10-06-2015,0.65021,0.65077,0.64299,0.64482
11-06-2015,0.6448,0.64821,0.64373,0.64471
12-06-2015,0.64476,0.64634,0.64143,0.64241
15-06-2015,0.64239,0.64564,0.64049,0.64098
16-06-2015,0.64104,0.64334,0.6388,0.63911
17-06-2015,0.63912,0.63994,0.63103,0.6317
18-06-2015,0.63169,0.63253,0.62783,0.62975
19-06-2015,0.62973,0.63147,0.62906,0.62958
22-06-2015,0.62993,0.63265,0.62859,0.63192
23-06-2015,0.63197,0.63672,0.63166,0.63573
24-06-2015,0.63571,0.63816,0.63284,0.63662
25-06-2015,0.63661,0.63787,0.63427,0.63493
26-06-2015,0.63495,0.63652,0.63426,0.63491
29-06-2015,0.63654,0.63755,0.63347,0.63581
30-06-2015,0.63572,0.63756,0.63395,0.63754
01-07-2015,0.63759,0.64128,0.6362,0.64065
02-07-2015,0.64065,0.64282,0.63949,0.64062
03-07-2015,0.64063,0.64251,0.63929,0.64225
06-07-2015,0.64258,0.64375,0.63986,0.64084
07-07-2015,0.64084,0.64872,0.64076,0.64683
08-07-2015,0.64678,0.65231,0.64658,0.6506
09-07-2015,0.65055,0.65185,0.64851,0.65031
10-07-2015,0.65043,0.65075,0.6431,0.64463
13-07-2015,0.64508,0.64617,0.64146,0.64557
14-07-2015,0.64558,0.64707,0.63937,0.63957
15-07-2015,0.63957,0.64188,0.63803,0.63965
16-07-2015,0.63948,0.64264,0.63875,0.64066
17-07-2015,0.64066,0.64263,0.63812,0.64087
20-07-2015,0.6407,0.64354,0.6399,0.64242
21-07-2015,0.64242,0.64391,0.64139,0.64275
22-07-2015,0.64274,0.64298,0.63934,0.64036
23-07-2015,0.64032,0.64499,0.63812,0.64445
24-07-2015,0.64446,0.64641,0.6441,0.64465
27-07-2015,0.64446,0.64545,0.64121,0.64265
28-07-2015,0.64265,0.64388,0.63993,0.64053
29-07-2015,0.64049,0.64145,0.63744,0.64075
30-07-2015,0.64074,0.64257,0.63949,0.64113
31-07-2015,0.64113,0.64305,0.63808,0.64012
03-08-2015,0.63987,0.64241,0.63919,0.64152
04-08-2015,0.64153,0.64271,0.63965,0.64237
05-08-2015,0.64241,0.64401,0.63906,0.64095
06-08-2015,0.64096,0.64629,0.63954,0.64468
07-08-2015,0.64469,0.64826,0.64389,0.64527
10-08-2015,0.64532,0.64693,0.64092,0.64161
11-08-2015,0.64157,0.64277,0.64045,0.64178
12-08-2015,0.64178,0.64363,0.63858,0.64034
13-08-2015,0.64034,0.64213,0.63952,0.64056
14-08-2015,0.64063,0.64154,0.63866,0.63925
17-08-2015,0.639,0.64182,0.63762,0.64165
18-08-2015,0.64167,0.64252,0.63626,0.63859
19-08-2015,0.63878,0.6395,0.6371,0.63775
20-08-2015,0.63776,0.6407,0.63687,0.6374
21-08-2015,0.63736,0.63853,0.63599,0.63708
24-08-2015,0.63751,0.63978,0.63299,0.63475
25-08-2015,0.63471,0.63779,0.63227,0.63703
26-08-2015,0.63704,0.64723,0.63611,0.64609
27-08-2015,0.64612,0.65042,0.64479,0.64884
28-08-2015,0.64909,0.65188,0.64751,0.64959
31-08-2015,0.64869,0.65188,0.64777,0.65141
01-09-2015,0.65141,0.65374,0.64904,0.65346
02-09-2015,0.65347,0.65509,0.65251,0.65322
03-09-2015,0.65323,0.65701,0.65301,0.65552
04-09-2015,0.65549,0.65952,0.65528,0.65918
07-09-2015,0.65841,0.65927,0.6541,0.65464
08-09-2015,0.65464,0.65491,0.64885,0.64949
09-09-2015,0.64949,0.65151,0.64914,0.65121
10-09-2015,0.65115,0.65189,0.64619,0.64776
11-09-2015,0.64781,0.64926,0.64671,0.64808
14-09-2015,0.64753,0.65036,0.64637,0.64836
15-09-2015,0.64853,0.6523,0.64699,0.65167
16-09-2015,0.65163,0.65242,0.64407,0.6452
17-09-2015,0.6452,0.64553,0.63994,0.64206
18-09-2015,0.64208,0.64434,0.63866,0.64391
21-09-2015,0.64419,0.64588,0.64243,0.6446
22-09-2015,0.6446,0.65174,0.64395,0.65133
23-09-2015,0.65139,0.65691,0.65086,0.65578
24-09-2015,0.65579,0.65783,0.65419,0.65676
25-09-2015,0.65677,0.66029,0.65527,0.65894
28-09-2015,0.65791,0.6596,0.65628,0.65938
29-09-2015,0.65942,0.66084,0.65775,0.65972
30-09-2015,0.65974,0.66187,0.6573,0.66118
01-10-2015,0.66119,0.66178,0.65889,0.66071
02-10-2015,0.66071,0.6609,0.6565,0.65845
05-10-2015,0.65855,0.66056,0.65606,0.66018
06-10-2015,0.66018,0.66046,0.656,0.65654
07-10-2015,0.65655,0.65699,0.65196,0.65288
08-10-2015,0.65288,0.65513,0.65058,0.65146
09-10-2015,0.65161,0.65356,0.65011,0.65269
12-10-2015,0.65275,0.65302,0.65047,0.65175
13-10-2015,0.65177,0.65792,0.64994,0.65554
14-10-2015,0.65557,0.656,0.64536,0.64623
15-10-2015,0.64629,0.64864,0.64486,0.6461
16-10-2015,0.64612,0.64804,0.64577,0.64778
19-10-2015,0.64781,0.64834,0.64529,0.64654
20-10-2015,0.64667,0.64785,0.64495,0.64746
21-10-2015,0.64744,0.6489,0.64615,0.64857
22-10-2015,0.64855,0.65059,0.64511,0.64969
23-10-2015,0.64968,0.6533,0.64856,0.6531
26-10-2015,0.65288,0.65338,0.65021,0.65143
27-10-2015,0.65146,0.65428,0.65103,0.65313
28-10-2015,0.65313,0.65571,0.65162,0.65479
29-10-2015,0.6548,0.65593,0.65263,0.65277
30-10-2015,0.65276,0.65332,0.64649,0.64787
02-11-2015,0.64715,0.64907,0.64529,0.64864
03-11-2015,0.64867,0.65102,0.64748,0.64849
04-11-2015,0.64848,0.65115,0.64773,0.6498
05-11-2015,0.6498,0.65783,0.64935,0.65734
06-11-2015,0.65737,0.66544,0.65701,0.66448
09-11-2015,0.66447,0.6649,0.66101,0.6615
10-11-2015,0.66145,0.66266,0.66035,0.66125
11-11-2015,0.66126,0.66134,0.65698,0.65706
12-11-2015,0.65708,0.65897,0.65587,0.6566
13-11-2015,0.65669,0.65835,0.65545,0.65614
16-11-2015,0.65681,0.65863,0.65668,0.65783
17-11-2015,0.65784,0.65974,0.65624,0.65709
18-11-2015,0.65711,0.65839,0.65591,0.65658
19-11-2015,0.65658,0.6566,0.65215,0.65406
20-11-2015,0.65402,0.65859,0.65319,0.65837
23-11-2015,0.65851,0.66182,0.65809,0.66143
24-11-2015,0.66123,0.66437,0.65981,0.66278
25-11-2015,0.66296,0.6641,0.6607,0.66108
26-11-2015,0.6612,0.66363,0.6609,0.66225
27-11-2015,0.66227,0.66536,0.66198,0.66515
30-11-2015,0.66509,0.66696,0.6636,0.66415
01-12-2015,0.66383,0.66453,0.66111,0.66322
02-12-2015,0.66324,0.67096,0.6631,0.66906
03-12-2015,0.66925,0.6705,0.65969,0.66061
04-12-2015,0.66056,0.66318,0.65989,0.66177
07-12-2015,0.66181,0.66475,0.66157,0.6645
08-12-2015,0.66449,0.6685,0.66401,0.66614
09-12-2015,0.66615,0.66656,0.65829,0.65867
10-12-2015,0.65867,0.66157,0.65787,0.65973
11-12-2015,0.65979,0.6611,0.65619,0.65699
14-12-2015,0.65821,0.66181,0.65765,0.65905
15-12-2015,0.65906,0.66533,0.65861,0.66492
16-12-2015,0.66496,0.66818,0.66253,0.66726
17-12-2015,0.66746,0.67266,0.66705,0.67083
18-12-2015,0.67099,0.6717,0.66891,0.67139
21-12-2015,0.67088,0.67217,0.66981,0.67181
22-12-2015,0.67179,0.67544,0.67078,0.67443
23-12-2015,0.67442,0.67478,0.67117,0.6724
24-12-2015,0.6724,0.67268,0.66912,0.67042
25-12-2015,0.67043,0.67162,0.66837,0.66994
28-12-2015,0.67011,0.67231,0.66948,0.67192
29-12-2015,0.67196,0.67627,0.67053,0.67507
30-12-2015,0.67506,0.67599,0.67344,0.67518
31-12-2015,0.67548,0.67963,0.67362,0.67783
01-01-2016,0.67873,0.67897,0.67739,0.67866
04-01-2016,0.6786,0.68189,0.67522,0.67946
05-01-2016,0.67953,0.68309,0.67907,0.68134
06-01-2016,0.68138,0.68473,0.68109,0.68355
07-01-2016,0.68383,0.68803,0.68301,0.68358
08-01-2016,0.68359,0.68929,0.68282,0.689
11-01-2016,0.68944,0.68976,0.68482,0.68726
12-01-2016,0.68725,0.69664,0.68677,0.69305
13-01-2016,0.69318,0.69507,0.69078,0.69358
14-01-2016,0.69348,0.69622,0.6924,0.6936
15-01-2016,0.69363,0.7017,0.69316,0.70156
18-01-2016,0.70127,0.70258,0.69824,0.70151
19-01-2016,0.70149,0.70763,0.69735,0.70597
20-01-2016,0.70593,0.70782,0.70332,0.70478
21-01-2016,0.70483,0.7099,0.7018,0.70303
22-01-2016,0.70296,0.70407,0.69631,0.70084
25-01-2016,0.70086,0.70297,0.69879,0.70205
26-01-2016,0.70219,0.70539,0.69605,0.69691
27-01-2016,0.6969,0.70267,0.69667,0.70197
28-01-2016,0.70195,0.70235,0.69426,0.69647
29-01-2016,0.69647,0.70657,0.69378,0.70184
01-02-2016,0.70249,0.70296,0.69233,0.69355
02-02-2016,0.69346,0.69785,0.69228,0.69388
03-02-2016,0.69385,0.69516,0.68261,0.6855
04-02-2016,0.68529,0.68812,0.68174,0.68588
05-02-2016,0.68612,0.69173,0.68567,0.68926
08-02-2016,0.68955,0.69647,0.68752,0.69301
09-02-2016,0.69306,0.69542,0.68894,0.69117
10-02-2016,0.69117,0.69206,0.68602,0.68786
11-02-2016,0.68793,0.69511,0.68663,0.69054
12-02-2016,0.69064,0.69222,0.68634,0.68946
15-02-2016,0.68953,0.6937,0.68796,0.69259
16-02-2016,0.69269,0.70025,0.6889,0.69911
17-02-2016,0.69914,0.70215,0.69744,0.69998
18-02-2016,0.69994,0.70108,0.6948,0.69776
19-02-2016,0.69778,0.70173,0.69407,0.69413
22-02-2016,0.69938,0.71092,0.69917,0.70683
23-02-2016,0.70668,0.71385,0.7064,0.71307
24-02-2016,0.71305,0.72046,0.71294,0.71786
25-02-2016,0.71786,0.71915,0.71444,0.7164
26-02-2016,0.71648,0.72163,0.71217,0.72089
29-02-2016,0.72135,0.72267,0.71743,0.71808
01-03-2016,0.71821,0.719,0.71342,0.71684
02-03-2016,0.71677,0.71861,0.70967,0.71027
03-03-2016,0.71036,0.71237,0.70453,0.70555
04-03-2016,0.70557,0.70857,0.70187,0.70259
07-03-2016,0.70311,0.70739,0.70014,0.70126
08-03-2016,0.70109,0.70547,0.70059,0.70366
09-03-2016,0.70361,0.70535,0.70219,0.70359
10-03-2016,0.70363,0.7081,0.69854,0.70001
11-03-2016,0.69994,0.70144,0.69273,0.69538
14-03-2016,0.69549,0.69968,0.69499,0.69934
15-03-2016,0.69933,0.70731,0.69916,0.7063
16-03-2016,0.70625,0.71145,0.70059,0.70176
17-03-2016,0.70167,0.70309,0.68949,0.69078
18-03-2016,0.69082,0.69381,0.68898,0.69073
21-03-2016,0.69134,0.69611,0.69122,0.69579
22-03-2016,0.69586,0.70446,0.69458,0.70341
23-03-2016,0.7034,0.71002,0.70291,0.70843
24-03-2016,0.70841,0.71131,0.70508,0.70672
25-03-2016,0.70681,0.70865,0.70638,0.70809
28-03-2016,0.70748,0.70824,0.70016,0.70138
29-03-2016,0.70135,0.70426,0.69427,0.69512
30-03-2016,0.69512,0.69627,0.69161,0.69564
31-03-2016,0.69565,0.69792,0.69334,0.69589
01-04-2016,0.69594,0.70554,0.69571,0.70269
04-04-2016,0.70334,0.70459,0.69821,0.70109
05-04-2016,0.70111,0.70794,0.70031,0.70639
06-04-2016,0.70638,0.7139,0.70575,0.70782
07-04-2016,0.70783,0.71177,0.70643,0.71143
08-04-2016,0.71152,0.71211,0.70739,0.70751
11-04-2016,0.70785,0.7088,0.70006,0.7028
12-04-2016,0.7028,0.7042,0.69726,0.7009
13-04-2016,0.70096,0.70446,0.7003,0.7031
14-04-2016,0.70394,0.70964,0.70394,0.70677
15-04-2016,0.70669,0.70747,0.70313,0.70359
18-04-2016,0.70578,0.70755,0.69977,0.70064
19-04-2016,0.70065,0.70068,0.69365,0.69493
20-04-2016,0.69502,0.69794,0.69396,0.69748
21-04-2016,0.6975,0.69914,0.69269,0.69841
22-04-2016,0.69842,0.69853,0.69216,0.69424
25-04-2016,0.69186,0.6942,0.68895,0.69043
26-04-2016,0.69045,0.69064,0.6832,0.68589
27-04-2016,0.68588,0.69031,0.68397,0.68774
28-04-2016,0.68776,0.68859,0.6841,0.68455
29-04-2016,0.68455,0.68596,0.68185,0.68447
02-05-2016,0.68532,0.68537,0.68046,0.68178
03-05-2016,0.68179,0.68824,0.67713,0.68745
04-05-2016,0.68754,0.69139,0.68629,0.68978
05-05-2016,0.68963,0.69221,0.68831,0.69022
06-05-2016,0.69021,0.69369,0.68814,0.69314
09-05-2016,0.69303,0.69542,0.69076,0.69395
10-05-2016,0.69391,0.69489,0.69076,0.69215
11-05-2016,0.69216,0.69457,0.69047,0.69262
12-05-2016,0.69256,0.69418,0.6882,0.69218
13-05-2016,0.69209,0.69725,0.69189,0.69625
16-05-2016,0.69675,0.69764,0.69377,0.69395
17-05-2016,0.6939,0.69391,0.68862,0.69174
18-05-2016,0.69173,0.69429,0.68328,0.68484
19-05-2016,0.68488,0.68662,0.68208,0.68468
20-05-2016,0.68468,0.69032,0.68436,0.68928
23-05-2016,0.68973,0.69251,0.68738,0.69048
24-05-2016,0.69046,0.69075,0.68308,0.68398
25-05-2016,0.68397,0.68478,0.67894,0.68026
26-05-2016,0.68029,0.68298,0.67856,0.68187
27-05-2016,0.68185,0.68491,0.68093,0.68389
30-05-2016,0.68415,0.68543,0.68292,0.68353
31-05-2016,0.68356,0.69144,0.67918,0.68998
01-06-2016,0.68994,0.69507,0.68934,0.69369
02-06-2016,0.69365,0.69391,0.69093,0.69382
03-06-2016,0.69381,0.6946,0.6858,0.68893
06-06-2016,0.69135,0.6967,0.69091,0.69191
07-06-2016,0.69177,0.69192,0.68298,0.68776
08-06-2016,0.68779,0.68974,0.68494,0.68911
09-06-2016,0.68907,0.69225,0.68839,0.69142
10-06-2016,0.69139,0.70442,0.69092,0.70123
13-06-2016,0.70286,0.70847,0.69929,0.70444
14-06-2016,0.70434,0.70956,0.70335,0.70869
15-06-2016,0.70868,0.70892,0.70329,0.70436
16-06-2016,0.70436,0.7136,0.70182,0.70366
17-06-2016,0.70365,0.70367,0.69503,0.69591
20-06-2016,0.69025,0.69058,0.67948,0.68145
21-06-2016,0.68147,0.68409,0.67653,0.68191
22-06-2016,0.68189,0.68288,0.67373,0.67592
23-06-2016,0.67587,0.67886,0.66602,0.67131
24-06-2016,0.67216,0.75555,0.67216,0.73092
27-06-2016,0.74266,0.76146,0.742,0.75622
28-06-2016,0.75631,0.75659,0.74527,0.74871
29-06-2016,0.7488,0.75242,0.73911,0.74348
30-06-2016,0.74346,0.75702,0.74105,0.75098
01-07-2016,0.75112,0.75464,0.74876,0.7535
04-07-2016,0.75275,0.75485,0.75037,0.75277
05-07-2016,0.75309,0.76975,0.75279,0.76957
06-07-2016,0.76948,0.78002,0.76842,0.7754
07-07-2016,0.77562,0.77632,0.76658,0.77592
08-07-2016,0.77602,0.77628,0.76958,0.77221
11-07-2016,0.7728,0.77788,0.76843,0.7695
12-07-2016,0.76964,0.77075,0.75235,0.75446
13-07-2016,0.75446,0.76297,0.75002,0.76286
14-07-2016,0.76291,0.76296,0.74629,0.74958
15-07-2016,0.7496,0.76131,0.74184,0.75872
18-07-2016,0.7555,0.75785,0.75131,0.75338
19-07-2016,0.75343,0.76478,0.75331,0.76279
20-07-2016,0.7628,0.76553,0.75481,0.75604
21-07-2016,0.75593,0.75947,0.75344,0.75595
22-07-2016,0.75593,0.76447,0.75275,0.76277
25-07-2016,0.76084,0.76348,0.7597,0.7631
26-07-2016,0.76312,0.76539,0.7593,0.76092
27-07-2016,0.76088,0.76451,0.75561,0.75664
28-07-2016,0.75655,0.7622,0.75484,0.75969
29-07-2016,0.75968,0.76044,0.75205,0.75576
01-08-2016,0.75639,0.75962,0.75349,0.75842
02-08-2016,0.7584,0.75918,0.74843,0.74949
03-08-2016,0.74951,0.75267,0.74789,0.75023
04-08-2016,0.75025,0.76334,0.74937,0.7625
05-08-2016,0.76254,0.76806,0.75901,0.76491
08-08-2016,0.76482,0.76749,0.76357,0.76692
09-08-2016,0.76691,0.77177,0.76667,0.76893
10-08-2016,0.76894,0.76963,0.76377,0.768
11-08-2016,0.76793,0.77282,0.76756,0.77171
12-08-2016,0.77179,0.77473,0.76721,0.77384
15-08-2016,0.77465,0.77713,0.77249,0.77573
16-08-2016,0.77573,0.77645,0.76515,0.76649
17-08-2016,0.7666,0.77004,0.76429,0.76666
18-08-2016,0.76664,0.76697,0.75839,0.75974
19-08-2016,0.7598,0.76772,0.75966,0.76481
22-08-2016,0.76502,0.76718,0.76012,0.76127
23-08-2016,0.76136,0.76163,0.75711,0.75768
24-08-2016,0.7577,0.75964,0.75357,0.75569
25-08-2016,0.75563,0.75935,0.75397,0.75818
26-08-2016,0.75808,0.76204,0.75342,0.76118
29-08-2016,0.76153,0.76557,0.76106,0.76302
30-08-2016,0.763,0.76561,0.76227,0.76435
31-08-2016,0.76433,0.76523,0.75999,0.76071
01-09-2016,0.76071,0.76164,0.751,0.75343
02-09-2016,0.75349,0.75446,0.74896,0.75219
05-09-2016,0.75224,0.75243,0.7478,0.75179
06-09-2016,0.75179,0.752,0.74381,0.74493
07-09-2016,0.74486,0.75072,0.74475,0.74971
08-09-2016,0.74991,0.7527,0.74762,0.75194
09-09-2016,0.75185,0.75513,0.74988,0.75327
12-09-2016,0.75427,0.75548,0.74931,0.74987
13-09-2016,0.74987,0.75929,0.74966,0.75801
14-09-2016,0.75801,0.76095,0.75336,0.75466
15-09-2016,0.75466,0.75865,0.75322,0.75505
16-09-2016,0.75505,0.7693,0.75479,0.7691
19-09-2016,0.76805,0.76875,0.76388,0.76692
20-09-2016,0.76698,0.77227,0.7654,0.76996
21-09-2016,0.76997,0.77216,0.76653,0.76724
22-09-2016,0.7672,0.76752,0.76222,0.76455
23-09-2016,0.76455,0.7742,0.76407,0.77128
26-09-2016,0.77098,0.774,0.76997,0.77105
27-09-2016,0.77089,0.77294,0.76769,0.76814
28-09-2016,0.76816,0.7702,0.76743,0.76809
29-09-2016,0.76809,0.77189,0.76582,0.77095
30-09-2016,0.77091,0.77285,0.76795,0.77049
03-10-2016,0.77307,0.78016,0.7724,0.7782
04-10-2016,0.77821,0.78621,0.77761,0.78525
05-10-2016,0.78521,0.78817,0.78301,0.78418
06-10-2016,0.78416,0.79344,0.78369,0.79278
07-10-2016,0.79273,0.83134,0.79273,0.80396
10-10-2016,0.80411,0.80991,0.80366,0.80891
11-10-2016,0.80914,0.82687,0.80885,0.81671
12-10-2016,0.81677,0.82191,0.81131,0.82
13-10-2016,0.81982,0.82392,0.81495,0.81688
14-10-2016,0.81679,0.82159,0.81556,0.82051
17-10-2016,0.82203,0.82379,0.81958,0.82039
18-10-2016,0.82042,0.82088,0.81135,0.81311
19-10-2016,0.8131,0.81582,0.81122,0.81367
20-10-2016,0.81367,0.81861,0.81311,0.81596
21-10-2016,0.81596,0.82144,0.81568,0.81759
24-10-2016,0.81836,0.82049,0.81649,0.81835
25-10-2016,0.81824,0.82737,0.81692,0.82108
26-10-2016,0.82099,0.82248,0.81638,0.81737
27-10-2016,0.81731,0.82302,0.81521,0.82241
28-10-2016,0.82238,0.82538,0.81895,0.8204
31-10-2016,0.82016,0.82322,0.81643,0.81707
01-11-2016,0.81729,0.81905,0.81451,0.81719
02-11-2016,0.81692,0.81815,0.80973,0.81282
03-11-2016,0.8128,0.81293,0.80046,0.80221
04-11-2016,0.80223,0.80312,0.79656,0.79882
